match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width,serve_depth,return_depth,p1_perform,p2_perform,p1_state,p2_state,last_winner,p1_momt,p2_momt
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,90861.0,3,3,107,0,2,1,1,2,1,1,2,2,44,63,0,0,0,0,0,1,B,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19.839,23.711,6,87.0,BW,NCTL,ND,-0.612,0.612,0,3,1,0.0,1.7599999999999998
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,90911.0,3,3,108,0,2,1,1,2,2,1,1,1,45,63,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.641,8.11,3,119.0,W,CTL,ND,0.735,0.265,0,3,2,0.6,1.16
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,90960.0,3,3,109,0,2,1,1,3,2,1,1,1,46,63,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.653,6.406,1,123.0,C,NCTL,ND,2.082,-0.082,0,3,1,0.6,1.16
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,91066.0,3,4,110,0,2,2,1,0,0,2,1,2,46,64,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.521,0.951,1,130.0,C,NCTL,,-0.347,1.347,2,3,1,0.6,0.8999999999999999
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,91088.0,3,4,111,0,2,2,1,0,1,2,2,2,46,65,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.098,21.917,7,93.0,BW,NCTL,ND,-0.694,2.694,2,3,2,0.6,1.7599999999999998
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,91106.0,3,4,112,0,2,2,1,0,2,2,1,2,46,66,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,14.341,8.808,3,130.0,C,NCTL,ND,-1.041,5.041,2,3,2,0.6,2.36
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,91130.0,3,4,113,0,2,2,1,0,3,2,1,2,46,67,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.019,5.449,1,127.0,W,CTL,ND,-1.388,5.388,2,3,2,0.6,1.16
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,91156.0,3,5,114,0,2,2,2,0,0,1,2,2,46,68,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9.717,12.155,2,88.0,BC,NCTL,ND,-1.653,0.653,0,3,2,0.0,0.8999999999999999
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,91188.0,3,5,115,0,2,2,2,0,1,1,2,1,47,68,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,86.947,90.24,23,91.0,W,NCTL,ND,-1.306,-0.694,0,3,2,0.0,0.30999999999999983
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,91271.0,3,5,116,0,2,2,2,1,1,1,2,2,47,69,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,31.962,32.079,8,92.0,C,NCTL,D,-2.959,-0.041,0,3,1,-0.8500000000000001,1.16
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,91326.0,3,5,117,0,2,2,2,1,2,1,1,2,47,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.021,39.469,10,130.0,BW,NCTL,D,-3.612,0.612,0,3,2,0.0,1.16
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,91393.0,3,5,118,0,2,2,2,1,3,1,1,1,48,70,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,14.077,15.946,3,119.0,BW,NCTL,ND,-2.265,0.265,0,3,2,0.6,1.16
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,91436.0,3,5,119,0,2,2,2,2,3,1,1,2,48,71,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,71.07,66.735,16,125.0,C,NCTL,D,-3.918,0.918,0,3,1,0.0,1.16
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,91559.0,3,6,120,0,2,2,3,0,0,2,2,1,49,71,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20.964,22.812,4,96.0,C,NCTL,ND,0.653,-1.653,0,5,2,0.0,1.5
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,91596.0,3,6,121,0,2,2,3,1,0,2,2,2,49,72,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.276,12.65,3,96.0,B,NCTL,ND,-0.694,-1.306,0,5,1,-0.8500000000000001,1.76
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,91637.0,3,6,122,0,2,2,3,1,1,2,1,2,49,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.929,6.006,1,109.0,W,NCTL,ND,-1.041,-0.959,0,5,2,0.0,1.76
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,91661.0,3,6,123,0,2,2,3,1,2,2,1,2,49,74,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,16.742,17.716,5,132.0,C,NCTL,ND,-1.388,1.388,0,5,2,0.0,2.96
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,91692.0,3,6,124,0,2,2,3,1,3,2,2,2,49,75,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,101.61,126.062,27,101.0,BC,NCTL,D,-2.735,1.735,0,5,2,-0.8500000000000001,1.76
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,91779.0,3,7,125,0,2,2,4,0,0,1,1,2,49,76,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17.735,17.91,4,125.0,C,CTL,D,-1.653,0.653,0,5,2,0.0,1.5
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,91813.0,3,7,126,0,2,2,4,0,1,1,1,2,49,77,0,0,0,0,0,1,F,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9.247,8.071,2,118.0,C,NCTL,ND,-3.306,2.306,0,5,2,0.0,2.36
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,91848.0,3,7,127,0,2,2,4,0,2,1,2,1,50,77,0,0,0,0,1,0,B,0,0,0,0,1,0,1,0,0,0,0,0,0,0,38.706,47.026,11,88.0,C,NCTL,D,-0.959,1.959,0,5,2,1.2,1.76
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,91912.0,3,7,128,0,2,2,4,1,2,1,2,2,50,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.764,32.234,8,82.0,BW,NCTL,ND,-1.612,2.612,0,5,1,0.0,1.76
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,91973.0,3,7,129,0,2,2,4,1,3,1,2,2,50,79,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,16.191,13.315,2,94.0,BC,NCTL,,-4.265,3.265,0,5,2,-0.8500000000000001,1.76
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,92102.0,3,8,130,0,2,2,5,0,0,2,2,2,50,80,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19.826,18.539,5,103.0,BC,CTL,ND,-1.347,0.347,0,5,1,0.0,1.5
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,92140.0,3,8,131,0,2,2,5,0,1,2,2,2,50,81,0,0,0,0,0,1,B,0,0,0,0,0,1,0,1,0,0,0,0,0,0,45.494,40.42,9,91.0,B,CTL,ND,-1.694,2.694,0,5,2,0.0,2.96
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,92199.0,3,8,132,0,2,2,5,0,2,2,1,2,50,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.928,27.193,7,132.0,C,NCTL,D,-2.041,3.041,0,5,2,0.0,1.76
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,92237.0,3,8,133,0,2,2,5,0,3,2,2,1,51,82,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.251,3.098,2,93.0,BW,NCTL,ND,-1.388,1.388,0,5,2,0.0,0.9099999999999999
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,92274.0,3,8,134,0,2,2,5,1,3,2,1,2,51,83,2,2,0,0,0,1,B,0,0,0,0,0,1,0,1,0,0,0,0,0,0,26.599,21.189,5,110.0,W,CTL,D,-1.735,3.735,0,5,1,0.0,2.96
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0.0,1,1,1,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.121,4.011,1,86.0,B,NCTL,D,0.347,-1.347,0,0,0,0.0,0.0
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,41.0,1,1,2,0,0,0,0,1,0,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.312,3.877,1,92.0,B,NCTL,D,0.694,-2.694,0,0,1,0.26,-0.8500000000000001
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,69.0,1,1,3,0,0,0,0,2,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.046,8.669,1,102.0,W,CTL,ND,1.041,-3.041,0,0,1,0.26,0.0
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,89.0,1,1,4,0,0,0,0,3,0,1,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.162,6.163,1,120.0,BW,CTL,ND,1.388,-3.388,0,0,1,0.26,0.0
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,162.0,1,2,5,0,0,1,0,0,0,2,2,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.342,2.573,1,112.0,BW,NCTL,,-0.347,0.347,2,0,0,0.6,0.0
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,190.0,1,2,6,0,0,1,0,0,1,2,1,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.974,7.806,3,123.0,C,NCTL,ND,-0.694,0.694,2,0,2,0.86,0.0
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,229.0,1,2,7,0,0,1,0,0,2,2,1,2,4,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16.246,13.794,3,123.0,W,CTL,D,-2.041,1.041,2,0,2,0.009999999999999898,0.0
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,253.0,1,2,8,0,0,1,0,0,3,2,2,2,4,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13.828,12.621,3,104.0,W,NCTL,ND,-3.388,1.388,2,0,2,-0.2500000000000001,0.0
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,297.0,1,3,9,0,0,1,1,0,0,1,2,1,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.138,6.177,1,100.0,BC,NCTL,D,0.347,-0.347,0,0,0,0.0,0.0
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,329.0,1,3,10,0,0,1,1,1,0,1,1,1,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.927,4.275,1,114.0,C,NCTL,ND,0.694,-0.694,0,0,1,0.26,0.0
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,359.0,1,3,11,0,0,1,1,2,0,1,2,1,7,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.757,9.224,3,95.0,BC,NCTL,D,1.041,-2.041,0,0,1,0.26,-0.8500000000000001
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,390.0,1,3,12,0,0,1,1,3,0,1,1,1,8,4,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,25.291,24.933,7,117.0,W,NCTL,D,2.388,-2.388,0,0,1,0.86,0.0
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,504.0,1,4,13,0,0,2,1,0,0,2,2,1,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.402,7.535,2,108.0,BW,NCTL,D,0.653,-0.653,2,0,0,0.6,0.0
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,533.0,1,4,14,0,0,2,1,1,0,2,2,1,10,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.94,1.038,0,,C,NCTL,,1.306,-2.306,2,0,1,0.86,-1.7000000000000002
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,571.0,1,4,15,0,0,2,1,2,0,2,1,2,10,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18.78,18.968,5,128.0,BC,NCTL,D,-0.041,-1.959,2,0,1,0.009999999999999898,0.0
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,603.0,1,4,16,0,0,2,1,2,1,2,1,2,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.898,9.751,1,122.0,W,CTL,D,-0.388,-1.612,2,0,2,0.86,0.0
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,625.0,1,4,17,0,0,2,1,2,2,2,2,1,11,6,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,22.463,17.925,6,112.0,W,CTL,ND,0.265,-4.265,2,0,2,0.86,-0.8500000000000001
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,675.0,1,4,18,0,0,2,1,3,2,2,1,2,11,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,38.64,43.183,11,127.0,C,NCTL,D,-1.082,-3.918,2,0,1,0.009999999999999898,0.0
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,723.0,1,4,19,0,0,2,1,3,3,2,1,2,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.104,5.347,1,125.0,BW,NCTL,D,-1.429,-3.571,2,0,2,0.86,0.0
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,750.0,1,4,20,0,0,2,1,3,4,2,2,1,12,8,0,0,0,0,1,0,B,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15.568,16.514,4,121.0,BC,NCTL,ND,0.224,-5.224,2,0,2,1.46,0.0
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,811.0,1,4,21,0,0,2,1,3,3,2,1,2,12,9,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.066,0.943,1,126.0,C,NCTL,,-0.123,-3.877,2,0,1,0.86,1.2
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,832.0,1,4,22,0,0,2,1,3,4,2,2,2,12,10,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15.193,15.082,5,101.0,W,NCTL,ND,-1.47,-3.53,2,0,2,0.009999999999999898,0.0
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,881.0,1,5,23,0,0,2,2,0,0,1,1,1,13,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.327,4.714,1,97.0,W,NCTL,D,0.347,-0.347,0,0,0,0.0,0.0
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,900.0,1,5,24,0,0,2,2,1,0,1,1,1,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.137,7.568,1,104.0,C,CTL,D,0.694,-0.694,0,0,1,0.26,0.0
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,917.0,1,5,25,0,0,2,2,2,0,1,1,1,15,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21.913,25.23,7,130.0,BC,CTL,ND,1.041,-2.041,0,0,1,0.26,-0.8500000000000001
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,947.0,1,5,26,0,0,2,2,3,0,1,1,1,16,10,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,6.802,8.942,3,114.0,C,NCTL,ND,2.388,-2.388,0,0,1,0.86,0.0
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,1048.0,1,6,27,0,0,3,2,0,0,2,1,1,17,10,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.825,4.702,2,120.0,W,NCTL,ND,1.653,-0.653,2,0,0,0.6,0.0
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,1065.0,1,6,28,0,0,3,2,1,0,2,1,2,17,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.05,4.681,1,124.0,C,NCTL,D,1.306,-0.306,2,0,1,0.86,0.0
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,1082.0,1,6,29,0,0,3,2,1,1,2,1,1,18,11,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2.535,1.641,2,127.0,C,NCTL,,1.959,-2.959,2,0,2,0.86,-0.8500000000000001
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,1123.0,1,6,30,0,0,3,2,2,1,2,2,1,19,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18.615,17.285,4,96.0,BC,NCTL,ND,2.612,-4.612,2,0,1,0.86,0.0
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,1185.0,1,6,31,0,0,3,2,3,1,2,1,2,19,12,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,1,0,0,0,1,0,21.853,13.534,5,111.0,W,CTL,ND,2.265,-2.265,2,0,1,0.86,1.2
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,1219.0,1,6,32,0,0,3,2,3,2,2,2,2,19,13,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,1,0,0,0,1,0,18.443,21.823,5,89.0,W,CTL,D,1.918,0.082,2,0,2,0.86,1.2
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,1271.0,1,6,33,0,0,3,2,3,3,2,1,2,19,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.217,2.317,1,132.0,C,NCTL,ND,1.571,0.429,2,0,2,0.86,0.0
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,1292.0,1,6,34,0,0,3,2,3,4,2,2,1,20,14,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,7.924,6.05,0,,BW,CTL,ND,2.224,-1.224,2,0,2,0.86,-1.7000000000000002
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,1332.0,1,6,35,0,0,3,2,3,3,2,1,2,20,15,0,0,0,0,0,1,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.044,11.819,3,118.0,W,NCTL,ND,1.877,0.123,2,0,1,0.86,0.6
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,1360.0,1,6,36,0,0,3,2,3,4,2,1,2,20,16,2,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.31,7.44,3,121.0,C,NCTL,ND,1.53,1.47,2,0,2,0.86,0.6
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,1396.0,1,7,37,0,0,3,3,0,0,1,1,1,21,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.239,9.474,1,102.0,W,CTL,ND,0.347,-0.347,0,0,0,0.0,0.0
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,1417.0,1,7,38,0,0,3,3,1,0,1,1,2,21,17,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,9.381,11.904,4,111.0,BW,NCTL,ND,-0.306,2.306,0,0,1,0.26,1.2
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,1441.0,1,7,39,0,0,3,3,1,1,1,1,1,22,17,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32,1.106,1,120.0,W,CTL,,1.041,1.959,0,0,2,1.46,0.0
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,1458.0,1,7,40,0,0,3,3,2,1,1,1,2,22,18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13.15,12.207,4,121.0,B,NCTL,ND,-0.612,2.612,0,0,1,-0.5900000000000001,0.0
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,1482.0,1,7,41,0,0,3,3,2,2,1,1,1,23,18,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,8.032,5.627,1,107.0,W,CTL,ND,0.735,2.265,0,0,2,0.86,0.0
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,1505.0,1,7,42,0,0,3,3,3,2,1,2,2,23,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,16.54,16.191,4,79.0,B,NCTL,D,0.082,3.918,0,0,1,0.26,0.6
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,1546.0,1,7,43,0,0,3,3,3,3,1,1,2,23,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.662,11.092,2,101.0,W,CTL,ND,-1.571,4.571,0,0,2,-0.5900000000000001,0.0
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,1569.0,1,7,44,0,0,3,3,3,4,1,2,2,23,21,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,34.949,32.707,8,86.0,B,NCTL,ND,-4.224,5.224,0,0,2,-0.5900000000000001,0.0
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,1692.0,1,8,45,0,0,3,4,0,0,2,2,1,24,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.688,5.476,2,112.0,W,CTL,D,0.653,-1.653,0,2,0,0.0,0.6
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,1727.0,1,8,46,0,0,3,4,1,0,2,1,2,24,22,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.21,6.282,3,121.0,C,NCTL,ND,0.306,-0.306,0,2,1,0.26,1.2
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,1753.0,1,8,47,0,0,3,4,1,1,2,2,1,25,22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.279,6.223,2,117.0,B,NCTL,ND,0.959,-1.959,0,2,2,0.26,-0.2500000000000001
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,1789.0,1,8,48,0,0,3,4,2,1,2,1,2,25,23,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,28.009,22.35,5,122.0,C,NCTL,ND,0.612,0.388,0,2,1,0.26,1.7999999999999998
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,1826.0,1,8,49,0,0,3,4,2,2,2,1,2,25,24,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,24.155,15.546,5,121.0,W,CTL,ND,0.265,2.735,0,2,2,0.26,1.7999999999999998
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,1856.0,1,8,50,0,0,3,4,2,3,2,1,1,26,24,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7.556,11.411,2,114.0,W,CTL,ND,0.918,0.082,0,2,2,0.26,-0.2500000000000001
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,1897.0,1,8,51,0,0,3,4,3,3,2,2,2,26,25,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.532,8.047,3,123.0,C,NCTL,ND,0.571,1.429,0,2,1,0.26,1.2
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,1938.0,1,8,52,0,0,3,4,3,4,2,2,2,26,26,2,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.888,7.95,3,95.0,BW,NCTL,D,0.224,2.776,0,2,2,0.0,1.2
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,1989.0,1,9,53,0,0,3,5,0,0,1,2,2,26,27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,7.041,11.253,2,89.0,BC,NCTL,ND,-0.653,1.653,0,2,0,0.0,0.6
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,2017.0,1,9,54,0,0,3,5,0,1,1,1,2,26,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.112,6.229,2,102.0,BC,NCTL,ND,-1.306,2.306,0,2,2,0.0,0.86
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,2038.0,1,9,55,0,0,3,5,0,2,1,2,2,26,29,0,0,0,0,0,1,B,0,0,0,0,1,0,0,0,0,0,0,0,0,0,26.559,27.826,8,103.0,BW,CTL,D,-2.959,3.959,0,2,2,0.0,1.46
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,2082.0,1,9,56,0,0,3,5,0,3,1,2,2,26,30,2,2,0,0,0,1,B,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3.239,4.422,2,84.0,BW,NCTL,D,-3.612,5.612,0,2,2,0.0,1.46
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,2239.0,2,1,57,0,1,0,0,0,0,2,1,2,26,31,0,0,0,0,0,1,B,0,0,0,0,0,1,0,1,0,0,0,0,0,0,22.316,19.159,5,112.0,W,CTL,D,-0.347,2.347,0,3,1,0.0,0.8999999999999999
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,2280.0,2,1,58,0,1,0,0,0,1,2,1,1,27,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.647,4.929,2,119.0,C,NCTL,D,0.306,1.694,0,3,2,0.0,1.16
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,2303.0,2,1,59,0,1,0,0,1,1,2,1,1,28,31,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.31,6.669,2,125.0,C,NCTL,D,0.959,0.041,0,3,1,0.0,0.30999999999999983
